"predecessor_requirement_id","replacement_requirement_id","change_type","exact_constitution_part","exact_constitution_section","verified_exact_line_range","change_summary"
"REQ-082.02","REQ-160.09","Retained and re-anchored","Part 9","CLOUD ARCHITECTURE REQUIREMENTS","L4305","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-082.03","REQ-161.01","Retained and re-anchored","Part 9","BACKEND INFRASTRUCTURE","L4311; L4317","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-082.03","REQ-161.02","Retained and re-anchored","Part 9","BACKEND INFRASTRUCTURE","L4311; L4319","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-082.03","REQ-161.03","Retained and re-anchored","Part 9","BACKEND INFRASTRUCTURE","L4311; L4321","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-082.03","REQ-161.04","Retained and re-anchored","Part 9","BACKEND INFRASTRUCTURE","L4311; L4313","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-082.03","REQ-161.05","Retained and re-anchored","Part 9","BACKEND INFRASTRUCTURE","L4311; L4315","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-082.07","REQ-161.06","Retained and re-anchored","Part 9","BACKEND INFRASTRUCTURE","L4333; L4339","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-082.06","REQ-161.07","Retained and re-anchored","Part 9","BACKEND INFRASTRUCTURE","L4333; L4337","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-082.05","REQ-161.08","Retained and re-anchored","Part 9","BACKEND INFRASTRUCTURE","L4333–L4335","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.01","REQ-162.01","Retained and re-anchored","Part 9","DATABASE INFRASTRUCTURE","L4345; L4351","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.01","REQ-162.02","Retained and re-anchored","Part 9","DATABASE INFRASTRUCTURE","L4345; L4349","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.01","REQ-162.03","Retained and re-anchored","Part 9","DATABASE INFRASTRUCTURE","L4345; L4347","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.01","REQ-162.04","Retained and re-anchored","Part 9","DATABASE INFRASTRUCTURE","L4345; L4355","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.01","REQ-162.05","Retained and re-anchored","Part 9","DATABASE INFRASTRUCTURE","L4345; L4353","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.02","REQ-162.06","Retained and re-anchored","Part 9","DATABASE INFRASTRUCTURE","L4357; L4361","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.02","REQ-162.07","Retained and re-anchored","Part 9","DATABASE INFRASTRUCTURE","L4357; L4359","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.02","REQ-162.08","Retained and re-anchored","Part 9","DATABASE INFRASTRUCTURE","L4357; L4369","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.02","REQ-162.09","Retained and re-anchored","Part 9","DATABASE INFRASTRUCTURE","L4357; L4363","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.02","REQ-162.10","Retained and re-anchored","Part 9","DATABASE INFRASTRUCTURE","L4357; L4365","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.02","REQ-162.11","Retained and re-anchored","Part 9","DATABASE INFRASTRUCTURE","L4357; L4367","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.03","REQ-162.12","Retained and re-anchored","Part 9","DATABASE INFRASTRUCTURE","L4371","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.04","REQ-163.01","Retained and re-anchored","Part 9","STORAGE ARCHITECTURE","L4375–L4379","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.08","REQ-163.02","Retained and re-anchored","Part 9","STORAGE ARCHITECTURE","L4377; L4387","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.05","REQ-163.03","Retained and re-anchored","Part 9","STORAGE ARCHITECTURE","L4377; L4381","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.06","REQ-163.04","Retained and re-anchored","Part 9","STORAGE ARCHITECTURE","L4377; L4383","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.07","REQ-163.05","Retained and re-anchored","Part 9","STORAGE ARCHITECTURE","L4377; L4385","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.09","REQ-163.06","Retained and re-anchored","Part 9","STORAGE ARCHITECTURE","L4389; L4393","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.09","REQ-163.07","Retained and re-anchored","Part 9","STORAGE ARCHITECTURE","L4389; L4395","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-083.09","REQ-163.08","Retained and re-anchored","Part 9","STORAGE ARCHITECTURE","L4389–L4391","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.01","REQ-164.01","Retained and re-anchored","Part 9","EMAIL INFRASTRUCTURE","L4399–L4401","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.02","REQ-164.02","Retained and re-anchored","Part 9","EMAIL INFRASTRUCTURE","L4403; L4409","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.02","REQ-164.03","Retained and re-anchored","Part 9","EMAIL INFRASTRUCTURE","L4403; L4407","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.02","REQ-164.04","Retained and re-anchored","Part 9","EMAIL INFRASTRUCTURE","L4403; L4405","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.02","REQ-164.05","Retained and re-anchored","Part 9","EMAIL INFRASTRUCTURE","L4403; L4411","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.02","REQ-164.06","Retained and re-anchored","Part 9","EMAIL INFRASTRUCTURE","L4403; L4413","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.08","REQ-164.07","Retained and re-anchored","Part 9","EMAIL INFRASTRUCTURE","L4415; L4427","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.03","REQ-164.08","Retained and re-anchored","Part 9","EMAIL INFRASTRUCTURE","L4415–L4417","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.04","REQ-164.09","Retained and re-anchored","Part 9","EMAIL INFRASTRUCTURE","L4415; L4419","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.05","REQ-164.10","Retained and re-anchored","Part 9","EMAIL INFRASTRUCTURE","L4415; L4421","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.07","REQ-164.11","Retained and re-anchored","Part 9","EMAIL INFRASTRUCTURE","L4415; L4425","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.06","REQ-164.12","Retained and re-anchored","Part 9","EMAIL INFRASTRUCTURE","L4415; L4423","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.09","REQ-165.01","Retained and re-anchored","Part 9","OTP INFRASTRUCTURE","L4431–L4435","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.13","REQ-165.02","Retained and re-anchored","Part 9","OTP INFRASTRUCTURE","L4433; L4443","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.10","REQ-165.03","Retained and re-anchored","Part 9","OTP INFRASTRUCTURE","L4433; L4437","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.12","REQ-165.04","Retained and re-anchored","Part 9","OTP INFRASTRUCTURE","L4433; L4441","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.11","REQ-165.05","Retained and re-anchored","Part 9","OTP INFRASTRUCTURE","L4433; L4439","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.14","REQ-165.06","Retained and re-anchored","Part 9","OTP INFRASTRUCTURE","L4445; L4453; L4455","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.14","REQ-165.07","Retained and re-anchored","Part 9","OTP INFRASTRUCTURE","L4445; L4453; L4457","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.14","REQ-165.08","Retained and re-anchored","Part 9","OTP INFRASTRUCTURE","L4445; L4453; L4459","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.14","REQ-165.09","Retained and re-anchored","Part 9","OTP INFRASTRUCTURE","L4445; L4447","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.14","REQ-165.10","Retained and re-anchored","Part 9","OTP INFRASTRUCTURE","L4445; L4449","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-084.14","REQ-165.11","Retained and re-anchored","Part 9","OTP INFRASTRUCTURE","L4445; L4451","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-085.01","REQ-166.01","Retained and re-anchored","Part 9","BACKGROUND JOB ARCHITECTURE","L4481","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-085.03","REQ-166.02","Retained and re-anchored","Part 9","BACKGROUND JOB ARCHITECTURE","L4483; L4487","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-085.04","REQ-166.03","Retained and re-anchored","Part 9","BACKGROUND JOB ARCHITECTURE","L4483; L4489","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-085.05","REQ-166.04","Retained and re-anchored","Part 9","BACKGROUND JOB ARCHITECTURE","L4483; L4491","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-085.02","REQ-166.05","Retained and re-anchored","Part 9","BACKGROUND JOB ARCHITECTURE","L4483–L4485","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-085.06","REQ-167.01","Retained and re-anchored","Part 9","ENVIRONMENT MANAGEMENT","L4497–L4501","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-085.06","REQ-167.02","Retained and re-anchored","Part 9","ENVIRONMENT MANAGEMENT","L4497; L4507–L4509","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-085.06","REQ-167.03","Retained and re-anchored","Part 9","ENVIRONMENT MANAGEMENT","L4497; L4503–L4505","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-085.09","REQ-167.04","Retained and re-anchored","Part 9","ENVIRONMENT MANAGEMENT","L4511; L4517","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-085.07","REQ-167.05","Retained and re-anchored","Part 9","ENVIRONMENT MANAGEMENT","L4511–L4513","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-085.08","REQ-167.06","Retained and re-anchored","Part 9","ENVIRONMENT MANAGEMENT","L4511; L4515","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-086.01","REQ-168.01","Retained and re-anchored","Part 9","VERSION CONTROL","L4521–L4527","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-086.04","REQ-168.02","Retained and re-anchored","Part 9","VERSION CONTROL","L4525; L4533","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-086.02","REQ-168.03","Retained and re-anchored","Part 9","VERSION CONTROL","L4525; L4529","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-086.05","REQ-168.04","Retained and re-anchored","Part 9","VERSION CONTROL","L4525; L4535","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-086.03","REQ-168.05","Retained and re-anchored","Part 9","VERSION CONTROL","L4525; L4531","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-086.06","REQ-169.01","Retained and re-anchored","Part 9","CI/CD PIPELINE","L4539–L4541","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-086.10","REQ-169.02","Retained and re-anchored","Part 9","CI/CD PIPELINE","L4543; L4551","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-086.08","REQ-169.03","Retained and re-anchored","Part 9","CI/CD PIPELINE","L4543; L4547","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-086.09","REQ-169.04","Retained and re-anchored","Part 9","CI/CD PIPELINE","L4543; L4549","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-086.11","REQ-169.05","Retained and re-anchored","Part 9","CI/CD PIPELINE","L4543; L4553","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-086.07","REQ-169.06","Retained and re-anchored","Part 9","CI/CD PIPELINE","L4543–L4545","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.02","REQ-170.01","Retained and re-anchored","Part 9","SECURITY OPERATIONS","L4559; L4563","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.05","REQ-170.02","Retained and re-anchored","Part 9","SECURITY OPERATIONS","L4559; L4569","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.03","REQ-170.03","Retained and re-anchored","Part 9","SECURITY OPERATIONS","L4559; L4565","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.06","REQ-170.04","Retained and re-anchored","Part 9","SECURITY OPERATIONS","L4559; L4571","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.01","REQ-170.05","Retained and re-anchored","Part 9","SECURITY OPERATIONS","L4559; L4561","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.04","REQ-170.06","Retained and re-anchored","Part 9","SECURITY OPERATIONS","L4559; L4567","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.11","REQ-171.01","Retained and re-anchored","Part 9","MONITORING & OBSERVABILITY","L4577; L4589","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.08","REQ-171.02","Retained and re-anchored","Part 9","MONITORING & OBSERVABILITY","L4577; L4581","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.07","REQ-171.03","Retained and re-anchored","Part 9","MONITORING & OBSERVABILITY","L4577; L4579","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.14","REQ-171.04","Retained and re-anchored","Part 9","MONITORING & OBSERVABILITY","L4577; L4595","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.10","REQ-171.05","Retained and re-anchored","Part 9","MONITORING & OBSERVABILITY","L4577; L4585","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.12","REQ-171.06","Retained and re-anchored","Part 9","MONITORING & OBSERVABILITY","L4577; L4591","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
"REQ-087.09","REQ-171.07","Retained and re-anchored","Part 9","MONITORING & OBSERVABILITY","L4577; L4583","Exact heading, taxonomy, Phase 0 mapping, acceptance criterion, and evidence rule corrected."
